-2,2500,0.003055406
-1,2500,6.53432E-4
0,2500,3.1763E-4
1,160,2.82864E-4
2,80,0.00333985
3,53,4.886910000000001E-4
4,40,2.1451800000000002E-4
5,32,4.8316000000000006E-4
6,26,2.16099E-4
7,22,3.34617E-4
8,20,2.19654E-4
9,17,2.45728E-4
10,16,2.5125900000000004E-4
11,14,2.0345600000000003E-4
12,13,2.0780200000000001E-4
13,12,3.2395000000000004E-4
14,11,4.10469E-4
15,10,4.4958000000000004E-4
16,10,3.83605E-4
17,9,4.21925E-4
18,8,2.6390100000000003E-4
19,8,2.9511100000000003E-4
20,8,3.0261700000000003E-4
21,7,2.81679E-4
22,7,2.9827200000000003E-4
23,6,2.50469E-4
24,6,2.5125900000000004E-4
25,6,2.8523400000000004E-4
26,6,3.2711100000000005E-4
27,5,2.60741E-4
28,5,2.3901300000000002E-4
29,5,3.37382E-4
30,5,3.29876E-4
31,5,3.0854300000000004E-4
32,5,3.31457E-4
33,4,4.36543E-4
34,4,3.12889E-4
35,4,3.01827E-4
36,4,2.5679E-4
37,4,1.29185E-4
38,4,3.0538200000000004E-4
39,4,2.95506E-4
40,4,3.01827E-4
41,3,0.0012037530000000001
42,3,2.0108700000000002E-4
43,3,6.178770000000001E-4
44,3,2.82074E-4
45,3,2.70617E-4
46,3,1.9358E-4
47,3,1.66321E-4
48,3,1.6118500000000002E-4
49,3,1.05087E-4
50,3,1.1614800000000001E-4
51,3,1.1219700000000001E-4
52,3,1.1733300000000001E-4
53,3,2.90765E-4
54,2,2.7140700000000004E-4
55,2,2.5521E-4
56,2,2.41778E-4
57,2,2.52049E-4
58,2,2.6548100000000003E-4
59,2,2.63506E-4
60,2,2.6548100000000003E-4
61,2,2.44543E-4
62,2,2.6548100000000003E-4
63,2,2.5955600000000003E-4
64,2,2.46123E-4
65,2,1.9042E-4
66,2,2.49679E-4
67,2,2.4217300000000001E-4
68,2,2.5600000000000004E-4
69,2,2.9353100000000003E-4
70,2,2.71408E-4
71,2,2.48099E-4
72,2,2.48099E-4
73,2,2.44543E-4
74,2,2.3782700000000003E-4
75,2,2.9195E-4
76,2,2.97086E-4
77,2,2.76543E-4
78,2,2.6232100000000004E-4
79,2,2.4256800000000003E-4
80,2,2.47309E-4
81,1,2.65876E-4
82,1,9.04692E-4
83,1,2.3980300000000002E-4
84,1,2.05037E-4
85,1,2.48493E-4
86,1,3.03407E-4
87,1,2.90765E-4
88,1,2.07803E-4
89,1,2.1056700000000002E-4
90,1,2.53234E-4
91,1,2.3427200000000002E-4
92,1,2.6113600000000003E-4
93,1,2.47704E-4
94,1,2.79309E-4
95,1,2.58371E-4
96,1,2.5481500000000003E-4
97,1,2.5995E-4
98,1,2.69036E-4
99,1,2.4256800000000003E-4
