-2,2500,0.011838594000000001
-1,2500,0.004245573
0,2500,0.004136563
1,160,1.1739600000000001E-4
2,80,0.01019724
3,53,7.705730000000001E-4
4,40,1.6067700000000002E-4
5,32,2.1036400000000002E-4
6,26,2.04532E-4
7,22,1.03177E-4
8,20,1.01667E-4
9,17,1.67553E-4
10,16,1.5671900000000002E-4
11,14,1.45677E-4
12,13,1.37395E-4
13,12,1.57917E-4
14,11,1.3307300000000002E-4
15,10,1.1942700000000001E-4
16,10,1.4723900000000002E-4
17,9,1.94896E-4
18,8,1.55104E-4
19,8,2.2682300000000002E-4
20,8,2.30573E-4
21,7,2.24219E-4
22,7,2.2218700000000002E-4
23,6,2.15312E-4
24,6,2.2312500000000002E-4
25,6,2.41198E-4
26,6,2.0520800000000002E-4
27,5,2.1411500000000002E-4
28,5,3.27552E-4
29,5,2.04792E-4
30,5,2.12291E-4
31,5,1.90156E-4
32,5,4.63229E-4
33,4,3.12917E-4
34,4,2.81823E-4
35,4,2.58542E-4
36,4,2.32188E-4
37,4,2.76615E-4
38,4,2.99323E-4
39,4,2.58542E-4
40,4,2.2869800000000003E-4
41,3,2.46822E-4
42,3,2.1869800000000003E-4
43,3,3.0583300000000004E-4
44,3,2.5312500000000004E-4
45,3,2.51406E-4
46,3,0.004416927
47,3,2.7973900000000004E-4
48,3,1.9739600000000002E-4
49,3,1.78073E-4
50,3,1.94531E-4
51,3,2.05104E-4
52,3,2.01146E-4
53,3,0.002406875
54,2,2.73698E-4
55,2,3.07865E-4
56,2,3.67656E-4
57,2,3.0369800000000003E-4
58,2,4.27864E-4
59,2,2.2161400000000002E-4
60,2,1.3697900000000002E-4
61,2,2.2151E-4
62,2,1.35938E-4
63,2,1.2979200000000002E-4
64,2,1.9979100000000003E-4
65,2,1.28854E-4
66,2,1.27136E-4
67,2,3.08021E-4
68,2,1.39323E-4
69,2,1.74427E-4
70,2,1.90156E-4
71,2,1.66302E-4
72,2,1.675E-4
73,2,1.67448E-4
74,2,1.4062500000000002E-4
75,2,2.30365E-4
76,2,2.01198E-4
77,2,1.56875E-4
78,2,2.8599E-4
79,2,1.2515600000000002E-4
80,2,1.35677E-4
81,1,2.0364500000000002E-4
82,1,2.03854E-4
83,1,1.7494800000000002E-4
84,1,1.8151000000000002E-4
85,1,1.68385E-4
86,1,1.72552E-4
87,1,1.9109400000000002E-4
88,1,1.6578100000000002E-4
89,1,1.9744800000000002E-4
90,1,0.015019479
91,1,2.1182200000000002E-4
92,1,2.05156E-4
93,1,1.73489E-4
94,1,1.46302E-4
95,1,1.28333E-4
96,1,1.5739600000000002E-4
97,1,1.88125E-4
98,1,1.45105E-4
99,1,1.33489E-4
