-2,2500,0.34941655400000005
-1,2500,0.017165821
0,2500,0.017876931000000002
1,1000000,0.081174091
2,500000,0.038194157
3,333333,0.024939842
4,250000,0.025477915
5,200000,0.015511303
6,166666,0.017387450000000002
7,142857,0.016619845
8,125000,0.019800881000000003
9,111111,0.020007499
10,100000,0.018666659000000002
11,90909,0.018057474
12,83333,0.017983203
13,76923,0.018723943
14,71428,0.019036042
15,66666,0.018188635
16,62500,0.015484833000000002
17,58823,0.017108141
18,55555,0.018084339
19,52631,0.020160387000000002
20,50000,0.021430905
21,47619,0.020355152
22,45454,0.017910511
23,43478,0.021731152
24,41666,0.015438216000000001
25,40000,0.017490956000000002
26,38461,0.020970264000000002
27,37037,0.021208486000000002
28,35714,0.023282164
29,34482,0.018420141
30,33333,0.020670017000000002
31,32258,0.018616487
32,31250,0.017059549
33,30303,0.018844437000000002
34,29411,0.018379055000000002
35,28571,0.017212042
36,27777,0.015885821
37,27027,0.01748108
38,26315,0.017246413000000002
39,25641,0.016839104
40,25000,0.016948536
41,24390,0.016647894
42,23809,0.017698363
43,23255,0.016824883000000002
44,22727,0.01674903
45,22222,0.0160395
46,21739,0.016128784
47,21276,0.015529475000000001
48,20833,0.017598808
49,20408,0.017263401
50,20000,0.019996042000000002
51,19607,0.015299154
52,19230,0.016720981
53,18867,0.016726117000000002
54,18518,0.016592586
55,18181,0.017146858
56,17857,0.01645866
57,17543,0.018541425
58,17241,0.016667253
59,16949,0.015254908000000001
60,16666,0.016397821
61,16393,0.017590511
62,16129,0.01780582
63,15873,0.016569278
64,15625,0.016896388000000002
65,15384,0.015689871
66,15151,0.016041081000000002
67,14925,0.01600671
68,14705,0.016387549
69,14492,0.015861327
70,14285,0.016281277
71,14084,0.015732142
72,13888,0.016259549
73,13698,0.017320290000000002
74,13513,0.024119299
75,13333,0.024386361000000002
76,13157,0.026962952000000002
77,12987,0.025692040000000003
78,12820,0.024069126000000003
79,12658,0.020201474
80,12500,0.020118511000000002
81,12345,0.022759497
82,12195,0.018966116
83,12048,0.020594955
84,11904,0.017919203
85,11764,0.018572635
86,11627,0.018056289
87,11494,0.017944091000000002
88,11363,0.016976980000000003
89,11235,0.017956734000000002
90,11111,0.018130956
91,10989,0.019155745000000002
92,10869,0.018115549
93,10752,0.017972931
94,10638,0.01703545
95,10526,0.018087499
96,10416,0.017799104
97,10309,0.017328981
98,10204,0.017236141
99,10101,0.018315054
